"exposure_num_minusSD_X","exposure_num_fullModel_X","exposure_num_plusSD_X","exposure_num_minusSD_Y","exposure_num_fullModel_Y","exposure_num_plusSD_Y","subtidal_primary_cover_minusSD_X","subtidal_primary_cover_fullModel_X","subtidal_primary_cover_plusSD_X","subtidal_primary_cover_minusSD_Y","subtidal_primary_cover_fullModel_Y","subtidal_primary_cover_plusSD_Y","day_BS_minusSD_X","day_BS_fullModel_X","day_BS_plusSD_X","day_BS_minusSD_Y","day_BS_fullModel_Y","day_BS_plusSD_Y","matrix_1_minusSD_X","matrix_1_fullModel_X","matrix_1_plusSD_X","matrix_1_minusSD_Y","matrix_1_fullModel_Y","matrix_1_plusSD_Y"
2.52261306532663,2.52261306532663,2.52261306532663,0.0543735026063704,0.101061481225061,0.147749459843751,25.6905970784957,25.8693467336683,26.048096388841,0.287577548274106,0.347853549371574,0.408129550469041,386.021970971691,386.195979899498,386.369988827304,0.014677234418966,0.0382842747697492,0.0618913151205323,14924.0114458838,15320.2896482412,15716.5678505986,-0.0183583590807027,0.00424828735888486,0.0268549337984724
2.53266331658291,2.53266331658291,2.53266331658291,0.0551278419330751,0.102308991713156,0.149490141493237,26.1846470223129,26.3668341708543,26.5490213193957,0.288336234612027,0.347935742375207,0.407535250138386,389.77635784873,389.949748743719,390.123139638707,0.0150199549443193,0.0387665082298177,0.062513061515316,15211.0116659969,15614.9106030151,16018.8095400332,-0.0185424037919961,0.0044132814558437,0.0273689667036835
2.5427135678392,2.5427135678392,2.5427135678392,0.0558670362842702,0.103530238822554,0.151193441360838,26.6786969661301,26.8643216080402,27.0499462499503,0.289067056159541,0.348024730458054,0.406982404756568,393.530733716719,393.70351758794,393.876301459161,0.0153608790098092,0.0392391566863693,0.0631174343629295,15498.0118861101,15909.5315577889,16321.0512294678,-0.0187204943479492,0.00458141880809809,0.0278833319641454
2.55276381909548,2.55276381909548,2.55276381909548,0.0565913376332652,0.104725222553256,0.152859107473247,27.1727469099473,27.3618090452261,27.5508711805049,0.289771173596976,0.348120513620117,0.406469853643258,397.285098459224,397.457286432161,397.629474405098,0.0156999377922922,0.0397022201394041,0.0637045024865161,15785.0121062232,16204.1525125628,16623.2929189024,-0.0188926592136337,0.00475269941564804,0.0283980580449298
2.56281407035176,2.56281407035176,2.56281407035176,0.0573009785511837,0.105893942905261,0.154486907259338,27.6667968537646,27.8592964824121,28.0517961110596,0.290449729488184,0.348223091861394,0.405996454234605,401.039451960345,401.211055276382,401.382658592418,0.0160370505914329,0.0401556985889221,0.0642743465864113,16072.0123263364,16498.7734673367,16925.534608337,-0.019058927257075,0.00492712327849355,0.0289131738140621
2.57286432160804,2.57286432160804,2.57286432160804,0.0579961736823535,0.107036399878569,0.156076626074785,28.1608467975818,28.356783919598,28.5527210416142,0.291103840741828,0.348332465181886,0.405561089621944,404.793794104799,404.964824120603,405.135854136407,0.0163721248780643,0.0405995920349233,0.0648270591917824,16359.0125464495,16793.3944221106,17227.7762977716,-0.0192193277536535,0.00510469039663461,0.0294287085469227
2.58291457286432,2.58291457286432,2.58291457286432,0.0586771210836625,0.108152593473181,0.157628065862699,28.654896741399,28.8542713567839,29.0536459721688,0.291734591043876,0.348448633581593,0.40516267611931,408.548124778003,408.718592964824,408.889061151645,0.0167044655390588,0.0410339004774077,0.0653633354157565,16646.0127665627,17088.0153768844,17530.0179872062,-0.0193738903904783,0.00528540077007124,0.0299446919306208
2.5929648241206,2.5929648241206,2.5929648241206,0.0593440034406256,0.109242523689096,0.159141043937566,29.1489466852162,29.3517587939699,29.5545709027235,0.292343023328743,0.348571597060514,0.404800170792286,412.302443866171,412.472361809045,412.642279751919,0.0170291984459234,0.0414586239163752,0.0658880493868269,16933.0129866758,17382.6363316583,17832.2596766408,-0.0195226452707306,0.00546925439880341,0.0304611540683374
2.60301507537688,2.60301507537688,2.60301507537688,0.0599969891716623,0.110306190526314,0.160615391880965,29.6429966290335,29.8492462311558,30.0554958332781,0.292930132353746,0.348701355618651,0.404472578883556,416.056751256397,416.226130653266,416.395510050136,0.0173453846807226,0.0418737623518259,0.0664021400229292,17220.013206789,17677.2572864322,18134.5013660754,-0.0196656229179709,0.00565625128283115,0.0309781254836332
2.61306532663317,2.61306532663317,2.61306532663317,0.0606362334309563,0.111343593984835,0.162050954538714,30.1370465728507,30.3467336683417,30.5564207638327,0.293496987324521,0.348837909256002,0.404178831187482,419.811046836751,419.979899497487,420.148752158224,0.0176531783600422,0.0422793157837597,0.0669054532074773,17507.0134269021,17971.878241206,18436.7430555099,-0.0198028542804075,0.00584639142215444,0.0314956371247163
2.62311557788945,2.62311557788945,2.62311557788945,0.061261879019238,0.11235473406466,0.163447589110081,30.6310965166679,30.8442211055276,31.0573456943874,0.294045810011698,0.348981257972568,0.403916705933437,423.565330496372,423.733668341709,423.902006187045,0.0179527265415338,0.0426752842121768,0.0673978418828198,17794.0136470153,18266.4991959799,18738.9847449445,-0.0199343707351194,0.00603967481677329,0.032013720368666
2.63316582914573,2.63316582914573,2.63316582914573,0.0618740572108951,0.113339610765787,0.16480516432068,31.1251464604851,31.3417085427136,31.558270624942,0.294578051525287,0.349131401768348,0.403684752011409,427.319602125564,427.48743718593,427.655272246295,0.0182441694377524,0.043061667637077,0.0678791658364016,18081.0138671284,18561.1201507538,19041.2264343791,-0.020060204092231,0.00623610146668769,0.0325324070256064
2.64321608040201,2.64321608040201,2.64321608040201,0.0624728885049729,0.114298224088219,0.166123559671464,31.6191964043023,31.8391959798995,32.0591955554966,0.295094845388972,0.349288340643343,0.403481835897715,431.073861615891,431.241206030151,431.40855044441,0.0185276406277789,0.0434384660584604,0.0683492914891419,18368.0140872416,18855.7411055276,19343.4681238137,-0.0201803865990312,0.00643567137189765,0.0330517293428266
2.65326633165829,2.65326633165829,2.65326633165829,0.0630584833068587,0.115230574031953,0.167402664757047,32.1132463481196,32.3366834170854,32.5601204860513,0.295597290053987,0.349452074597553,0.40330685914112,434.828108860275,434.994974874372,435.161840888468,0.018803267265612,0.0438056794763269,0.0688080916870418,18655.0143073547,19150.3620603015,19645.7098132483,-0.0202949509440345,0.00663838453240317,0.0335717200088408
