"","ss10","ss11","ss12","ss13","ss15","ss16","ss17","ss19","ss22","ss23","ss24","ss25","ss26","ss27","ss28","ss29","ss30","ss31","ss32","ss33","ss34","ss35","ss36","ss37","ss47","ss48","ss49","ss50","ss52","ss53","ss54","ss55","ss6","ss61","ss63","ss66","ss67","ss68","ss69","ss7","ss77","ss78","ss79","ss8","ss80","ss9"
"ASV1437",0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.720181189314205,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148,0.161851583844148
"ASV1441",0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.722517296018581,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826,0.155677442392826
"ASV1442",0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.725125593732898,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578,0.160837351756578
"ASV1444",0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.716346726089516,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043,0.147579400852043
"ASV1445",0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.728425479461579,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297,0.18075922884297
"ASV1447",0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.728464273127366,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145,0.176860621435145
"ASV1450",0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.71989915605089,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959,0.160590209753959
"ASV1451",0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.716547979735046,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398,0.157763325238398
"ASV1453",0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.727370091418774,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218,0.172232749150218
"ASV1454",0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.727035948676977,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797,0.174612181428797
"ASV1456",0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.735597660572724,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733,0.19301858261733
"ASV1459",0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.721224781168593,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617,0.154099195003617
"ASV1460",0.723830949079271,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804,0.1837906397804
"ASV1462",0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.728364555106798,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651,0.18977679526651
"ASV1463",0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.717305008835817,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809,0.165492185960809
"ASV1464",0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.728799101697079,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961,0.205629026262961
"ASV1469",0.183625241408544,0.183625241408544,0.183625241408544,0.736468337789745,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544,0.183625241408544
"ASV1471",0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.72558333200677,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165,0.159763149470165
"ASV1473",0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.163063259859002,0.721671251891608,0.163063259859002
"ASV1474",0.176472667342852,0.176472667342852,0.721039306931245,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852,0.176472667342852
"ASV1475",0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.716172154090349,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724,0.170010746291724
"ASV1477",0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.708706420548455,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812,0.148294364568812
"ASV1481",0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.721299275743644,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188,0.163907424501188
"ASV1484",0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.711814322363811,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297,0.174504236802297
"ASV1490",0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.725153002929266,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304,0.16147272400304
"ASV1492",0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.722867828630637,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524,0.158406577965524
"ASV1493",0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.714327100609872,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111,0.158206574576111
"ASV1495",0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.722417191488983,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803,0.173182308435803
"ASV1497",0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.726255998106417,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661,0.201579487262661
"ASV1500",0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.730875348580545,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218,0.174877764173218
"ASV1501",0.198213246654792,0.198213246654792,0.7343136895492,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792,0.198213246654792
"ASV1503",0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.710966743981601,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403,0.137517055134403
"ASV1508",0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.743063604811823,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822,0.234162623662822
"ASV1512",0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.72625207864306,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151,0.18092041250151
"ASV1513",0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.732734230600502,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514,0.181586061721514
"ASV1517",0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.711454511817727,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593,0.155914544546593
