"","psi","p11","p10","PoO.0","PoO.1","PoO.2","PoO.3"
"ASV773",0.27288319504959,0.193641639274469,0.019028239285356,0.172488915789494,0.720714991299922,0.969649199267494,0.997478085754703
"ASV775",0.278226358594913,0.190481305967811,0.0184714228983676,0.177804972026374,0.730017260902552,0.971271340014348,0.997639953531925
"ASV777",0.256781987756173,0.202238949721506,0.0180135650016895,0.156293751488216,0.719104925808534,0.972511637055341,0.997958878178986
"ASV778",0.271051833008981,0.192904764606204,0.0184891617187371,0.171327696464272,0.724005207231966,0.970831962152033,0.997637673399728
"ASV779",0.261183314274974,0.233236645016992,0.0184191775928141,0.144206140016572,0.732013354728044,0.97791467249558,0.998608744225601
"ASV785",0.293377973277631,0.184550735932331,0.0192020827293882,0.192644771191272,0.733922746154671,0.969591420641856,0.997294293615908
"ASV787",0.298254559313065,0.187380184904677,0.0190723440486567,0.194609949079476,0.741313409994271,0.971416949618459,0.997525100495679
"ASV789",0.290866556435424,0.177888932899795,0.0191016308297453,0.194511258100596,0.728498882544611,0.967547871069291,0.996990531759031
"ASV790",0.277493078918243,0.197178147179649,0.018958710907947,0.173879784184518,0.727891217500953,0.971426211876646,0.997690936100493
"ASV793",0.24123437491146,0.22868428447684,0.0176951392185668,0.133387239934147,0.716978010260368,0.976577955006321,0.998544912705451
"ASV796",0.267739557341095,0.197118680512406,0.018336446422083,0.166693221708428,0.724463305581285,0.97187770580074,0.997803353547782
"ASV799",0.294262615023655,0.175164467970109,0.0194261807364387,0.198828508857853,0.726795641341573,0.966120643739189,0.996739277515646
"ASV803",0.274402080294531,0.203437364101061,0.0185837087118183,0.168194942341316,0.731704816606537,0.97353351853731,0.997988411537655
"ASV804",0.280250788066803,0.197392147870488,0.0190318735558954,0.175774948014657,0.729978166572352,0.971647083356853,0.997703371192586
"ASV805",0.270623131292888,0.206355889766915,0.0186202966779166,0.164044686825242,0.728937408828178,0.973581384064074,0.998023771586291
"ASV812",0.282654448876668,0.187348195263256,0.0186404112119718,0.182837352743306,0.730868226721981,0.970553894993557,0.997506517924758
"ASV813",0.255048733399413,0.197858530440693,0.0181323417192166,0.157310262587246,0.713746045842395,0.970848795399501,0.997757012627356
"ASV814",0.239266479732658,0.215538969056992,0.0178830936575854,0.138137571676821,0.707475343945895,0.97332920506958,0.998187352712894
"ASV816",0.296786140826014,0.178916387674011,0.0195691034038337,0.198650386161089,0.730189247074593,0.96726148922631,0.996909264379207
"ASV818",0.259316388230715,0.202613196936524,0.0183338044403446,0.157990153743002,0.718534650362254,0.972014063571404,0.997888265653438
"ASV820",0.297777777567091,0.188015340502441,0.0191847797690479,0.193939847955389,0.740140441389585,0.971195819335376,0.99750088539742
"ASV821",0.275284096438076,0.197868402557621,0.0188955275876286,0.171903718637679,0.726689008347782,0.971473249943833,0.997712611906082
"ASV822",0.279297429022081,0.200028621724449,0.0188717387332396,0.173599155638894,0.731960307620347,0.972602226231205,0.997837737697566
"ASV824",0.320629255702436,0.175362270831029,0.0202691649699902,0.21961992963314,0.743111560696022,0.967462744809243,0.996738749740304
"ASV826",0.258683375772736,0.194326751007668,0.0178679295641581,0.161519481096032,0.718617749304084,0.971312774117059,0.997777234043422
"ASV827",0.256142684105995,0.212065598208149,0.0179703695645681,0.151005748174126,0.723450743575718,0.974667828683491,0.998235989094504
"ASV829",0.260767820357606,0.204352175699978,0.0186386542244024,0.158246421975218,0.717695168069621,0.971734724114508,0.997853654776171
"ASV832",0.283334457311051,0.183885220232932,0.0189750111655837,0.185410803077798,0.726139195414781,0.968639808753062,0.997228483601603
"ASV834",0.276387778007378,0.196988926607056,0.0186763508443483,0.173065947417838,0.729555993675369,0.972044681877087,0.997773771323718
"ASV835",0.270072783660314,0.19604270240363,0.0184874738489423,0.168976391341548,0.724698434355824,0.971492773908023,0.997738502329614
"ASV836",0.267871268696628,0.199880150297132,0.0187364847730418,0.16552391785884,0.721845897819693,0.971389706443644,0.997753843219305
"ASV837",0.263790110387569,0.211076694245682,0.0179603711408712,0.156665706173108,0.731012807666762,0.975464281375739,0.998283585650546
"ASV839",0.262924405743643,0.20164089993373,0.0182275081755517,0.160943156617705,0.72294766103609,0.972601548645631,0.997933531593872
"ASV843",0.27396962110614,0.195238218139114,0.0185787717827334,0.172224808475591,0.727250124584673,0.971567325201272,0.997721661342964
"ASV844",0.302042549185181,0.173605439673632,0.0194519362249177,0.205754609073808,0.732857611398613,0.966723062368363,0.996759963294978
"ASV845",0.260733827413427,0.194849161502416,0.0182423737323727,0.162859719673169,0.717012591360239,0.970587575115077,0.997678639707871
"ASV848",0.25805570467812,0.215303531897264,0.0181165018880797,0.150763445445606,0.725274046856572,0.97516073817009,0.998290047110905
"ASV850",0.244726183953158,0.210100553433082,0.0174764989238687,0.144106146316651,0.71572452081173,0.974125932347922,0.998226892891531
"ASV852",0.256638470717867,0.203004602785687,0.0184397485637317,0.155986684022079,0.714760213555112,0.971408330419019,0.997833873100596
"ASV855",0.255717280648854,0.189303392927887,0.01813123200136,0.162051857310217,0.709764168877209,0.968675154087958,0.997449205931975
"ASV856",0.251103096878996,0.192605077477489,0.0177440467918325,0.156982322094792,0.710903482054368,0.970125114227437,0.997673445634094
"ASV859",0.261920824314046,0.198847380397372,0.0186744383270061,0.161844552230443,0.715788792032873,0.970456483154713,0.997671354124211
"ASV860",0.288750347935226,0.185264817587422,0.0191721042634271,0.188763815690717,0.730232233629143,0.969221147211133,0.997277636471033
"ASV861",0.25150021366663,0.223863559628005,0.0180261766974745,0.142297661402884,0.722743651436497,0.976166946159917,0.998448543275634
"ASV862",0.271443281263727,0.196798450946828,0.0187810084820298,0.16968205945061,0.723450378466811,0.971003800756571,0.997672637502878
"ASV863",0.287684079411993,0.197867071606212,0.0195256399229945,0.181095188467448,0.732566675344282,0.971371693254377,0.99762633199641
"ASV864",0.251016335126932,0.213198526380212,0.0181317890197251,0.147085838118617,0.716749685533101,0.973774151070649,0.998167924585233
"ASV865",0.236968248938207,0.223850533457221,0.017778463139017,0.132873331692386,0.709441634827411,0.974940814235822,0.998389500102596
"ASV868",0.270737113110594,0.195883984797726,0.0185142516898049,0.16954465669403,0.725009440121273,0.971467211434781,0.997730807180282
"ASV870",0.291397311617481,0.185517743899671,0.0195222134315011,0.190761556312023,0.729485847576403,0.968601722176067,0.997174344849325
"ASV871",0.274255937439404,0.191780311490908,0.018710197225925,0.174331107629999,0.724337133025246,0.970326955973352,0.997548766821169
"ASV873",0.252937834133904,0.206968369275044,0.0182180492693417,0.15141792934313,0.715069864319361,0.972449448047922,0.997989691606868
"ASV874",0.291373605440178,0.190623910908923,0.0239568380788723,0.189932091896998,0.692288531904077,0.95572846940936,0.995195679575449
"ASV878",0.302540922309529,0.180979442474763,0.0244074027727738,0.204234617892506,0.693896150241501,0.952430745159483,0.994377070069319
"ASV879",0.267375327530068,0.204710588047705,0.0183522553679134,0.16252501516601,0.727665766446263,0.973536860948371,0.998029615180584
"ASV885",0.283260071318803,0.196699384154651,0.0188763604296835,0.17824899333327,0.734091160515073,0.972326473142577,0.997768731102089
"ASV887",0.269817429338123,0.202580302441291,0.0188021604941064,0.165518448198722,0.724487114180158,0.972115052293465,0.997840991145094
"ASV888",0.254393534096757,0.207729596299037,0.0181860176949852,0.1520241389467,0.717332957905939,0.972915976826719,0.998037236205041
"ASV889",0.274934937978057,0.196959912907181,0.0190388210092018,0.172200473498593,0.724428650802558,0.970778258289808,0.997623704593807
"ASV890",0.270455201030148,0.190384449898566,0.018588045750421,0.172271610828775,0.720983809451097,0.969772413332055,0.997495768535961
"ASV891",0.283530564822563,0.185716963984191,0.0188283094221435,0.184472612947628,0.728883977767116,0.969653847580839,0.997373756588574
"ASV893",0.241663805379848,0.202456548397942,0.0177301546481924,0.145720437498426,0.705789111764887,0.971212607109218,0.997896812963123
"ASV895",0.251260811466936,0.201448735303491,0.0178319447093249,0.15280231836456,0.714780754615892,0.972083516248828,0.997937416194677
"ASV897",0.284824368881464,0.20150321703396,0.0191039265481932,0.176846272095044,0.735709194797204,0.973023232414718,0.997864845757585
"ASV899",0.263584652892377,0.201441990499672,0.0183673370716069,0.161562445952154,0.722057135901005,0.972240519006993,0.997886644799797
"ASV900",0.176483233040863,0.350020559191959,0.0183249534712314,0.0585623089499871,0.642155264709706,0.981049241999656,0.999330845710288
"ASV903",0.264773713192182,0.191413965342907,0.018384928493538,0.167557264884529,0.717841559452977,0.96983955909059,0.997545608176074
"ASV907",0.298475082861107,0.177123648519321,0.0244305352143268,0.20339383763578,0.686974705711645,0.949657090016065,0.993870372826909
"ASV909",0.233354168838934,0.228874691708409,0.0178853748783706,0.128415802095817,0.705994597770783,0.975085079975719,0.998434692368034
"ASV911",0.260057015046372,0.195192328177642,0.018280726814092,0.162223216622322,0.716072334132198,0.970456470236219,0.997668110763105
"ASV912",0.246436486552085,0.207350345038012,0.0178107080180247,0.146675506700487,0.71261029427687,0.972803882272496,0.998065791491584
"ASV913",0.265281198457669,0.201296798731037,0.0184534579235632,0.162857665567596,0.722831630674022,0.972191737018571,0.997870823425884
"ASV914",0.276878667269425,0.193262003271813,0.0185547924023353,0.175363843585615,0.729338023397923,0.97154634941529,0.997694060371736
"ASV915",0.254481906509606,0.202150578805598,0.0182043051345719,0.154826117219874,0.714548426649469,0.971595624057013,0.997865134697559
"ASV916",0.279664850138534,0.182757131104162,0.0188319001347289,0.183240211898814,0.723295207856048,0.96820945716995,0.997189820959147
"ASV919",0.264024568539783,0.20656594840431,0.0182292545649091,0.159210143135214,0.726405766020123,0.973840677315207,0.998087866164874
"ASV920",0.256203642689261,0.202707486529031,0.0181046858551888,0.155699069455636,0.71773870896222,0.9722702685608,0.997935879728515
"ASV922",0.285515745857926,0.189757787532061,0.0188603339585721,0.183710405960448,0.732757927555903,0.970935134068283,0.9975489840355
"ASV925",0.249503468017242,0.230425030155605,0.0182730844776235,0.138037470332679,0.720367358172593,0.976437533494844,0.99850215202922
"ASV929",0.268102775260463,0.200945446478159,0.0185355368469808,0.165050540683127,0.724688911335211,0.972261434466565,0.997862036481333
"ASV933",0.248739565194953,0.212981807405696,0.0181408488865151,0.145674765063426,0.71408379878696,0.973391057559943,0.998137135988394
"ASV935",0.27271710377392,0.219631698083865,0.0188915033542174,0.158740189415045,0.733904791365761,0.975794732591923,0.99830578280129
"ASV936",0.263630196426047,0.195790684609748,0.0182103209799658,0.164415092275304,0.720881325141061,0.971346638815657,0.997757654065616
"ASV937",0.272552979250553,0.198386943898054,0.0184996177335696,0.169513751918784,0.728267121737395,0.972368383623469,0.997840463501092
"ASV941",0.253622759156414,0.201148944711114,0.0179324004550356,0.154616817404985,0.716076473658148,0.972050383622395,0.997919213314908
"ASV942",0.244274210411879,0.222181188528484,0.0175605801828754,0.138235602588064,0.719374136521739,0.976171150163734,0.998474829240587
"ASV944",0.27793188557822,0.194243912349647,0.0184882006644222,0.175565965745983,0.731571935979444,0.972129154117596,0.997764834551858
"ASV949",0.226228986019514,0.231940140093904,0.0173276766643279,0.122501450826388,0.705084735350021,0.976158850011497,0.998575906344317
"ASV950",0.301009894232588,0.174502868831613,0.019897412061893,0.204645643624225,0.728201167839967,0.965394964456897,0.99656932292892
"ASV952",0.275130258609752,0.184422922856893,0.018773650508729,0.178951256595592,0.720353450046496,0.96819777241793,0.997228481559012
"ASV953",0.294259420825688,0.189568044889587,0.019317857749017,0.190490068069781,0.736444541867187,0.97074374777605,0.997468398424996
"ASV956",0.279097229973421,0.187720584554946,0.0184130837566605,0.179915131486531,0.729935767116927,0.970844309435285,0.997568312815729
"ASV959",0.298253607140929,0.182952895017233,0.0197146654195084,0.197488039945152,0.732617618255463,0.968261046412171,0.997064594162517
"ASV964",0.286922179308248,0.179173137286896,0.0188891849643728,0.190695214376353,0.727631159579995,0.968039538055966,0.997096439121358
"ASV965",0.285580058733723,0.187212519169828,0.0189406848921896,0.185210273995091,0.730597698596027,0.970019022782515,0.997416048151151
"ASV969",0.274981423281216,0.199867266542005,0.0185311204449478,0.170468329514695,0.731090603364944,0.972949785514867,0.997902924377408
"ASV970",0.254866958863497,0.204794257684213,0.0179064850278811,0.153673100183891,0.719473298194215,0.97313710645739,0.998049481541505
"ASV973",0.261505020954672,0.216161534509322,0.0186721865304561,0.152869306041715,0.723406598226215,0.974297223417568,0.998183112568039
"ASV975",0.276395676948937,0.186536266023695,0.0187483070596771,0.178727271549549,0.723132945703325,0.969084840790546,0.997348977646267
"ASV976",0.267501263206875,0.204362047953603,0.0187719278542793,0.162966511787445,0.723296347234335,0.972295454338277,0.997882193842046
"ASV979",0.273649008202601,0.201320095427968,0.0186549470228675,0.168810821893114,0.729220229328106,0.972759144492862,0.997892550806244
"ASV982",0.26187529277876,0.211376902941994,0.0179199956687836,0.155198443061813,0.729623404234265,0.975393315110468,0.99828552522102
"ASV985",0.289311535591299,0.181689133155914,0.0194368408735351,0.191331062825323,0.726040851754867,0.967410694440817,0.997001531298272
"ASV986",0.283805250160392,0.189635192612182,0.0189827593621629,0.182577644638666,0.729817361342814,0.970297533591647,0.997475159124828
"ASV990",0.268047578709265,0.21129397205301,0.0187012527771017,0.159761880659723,0.727731271858836,0.974075124098777,0.998110267789346
"ASV991",0.265577130993093,0.183610453823714,0.0184184822496818,0.17221639413183,0.713763899726386,0.9676253873949,0.99721635264555
"ASV992",0.267297189841534,0.194522563721836,0.0183562721845447,0.167735939634299,0.722442813116857,0.971111041744275,0.997701853262093
"ASV995",0.253609997170251,0.209038248658696,0.0180967125213272,0.15082049603071,0.718058193262465,0.973348067462504,0.998094132366504
"ASV996",0.268100310218869,0.194997266104789,0.0183588395919675,0.168062313289861,0.723488410081954,0.971337554563663,0.997726913053471
"ASV997",0.278246628580447,0.189129708425415,0.018589575133912,0.178605573802228,0.728077662934261,0.970562487303542,0.997542918097115
"ASV999",0.263072440667837,0.198952488231227,0.0184650879761391,0.162512403021556,0.719246974165241,0.971282508569946,0.99776548158667
"ASV1000",0.281945991634643,0.190007516509782,0.0187088795849661,0.180885169875152,0.73096964386049,0.970955663344586,0.997574688076432
"ASV1001",0.301324465435219,0.184596120369206,0.0195778423556336,0.198786205501918,0.737724245724258,0.969594228807881,0.997241529961919
"ASV1002",0.273875443342727,0.19653508246545,0.018394412327332,0.171388806614095,0.729726172209626,0.972408918034215,0.997831035048037
"ASV1005",0.278559990911724,0.191496680319504,0.0185776157280619,0.177544919299296,0.7298104306618,0.971262453480109,0.997640924083673
"ASV1006",0.257163241779796,0.20988688113061,0.0183458362892182,0.152910432973298,0.719558955023281,0.973312345551688,0.998074674384704
"ASV1009",0.281294264338704,0.183889222366179,0.0186620426580464,0.183749019312644,0.727318014259439,0.9693283981861,0.997336573698723
"ASV1011",0.282453310726662,0.187200870518734,0.0187782663667344,0.18283332731518,0.729192277065217,0.97006471515165,0.997442390652648
"ASV1012",0.255120302654072,0.216370618297948,0.0183285853364722,0.148369254656768,0.720391104310325,0.974425536842559,0.998228410810966
"ASV1014",0.254943787853798,0.203099208017003,0.0181610340110574,0.154660238253922,0.715979566121942,0.972015441515423,0.997914860470414
"ASV1016",0.255934729560458,0.205015915556761,0.0180469962992296,0.154351623354953,0.719192431031289,0.97292744531193,0.998020873776105
"ASV1017",0.269218422236901,0.184454642468428,0.0185826944665924,0.174507315386726,0.716323998382543,0.967910582179929,0.99723218924434
"ASV1018",0.287458588682845,0.183942727809862,0.0188140946586686,0.188376881639301,0.731786226119973,0.969763418828042,0.997354629325843
"ASV1019",0.252478980117753,0.216804665278371,0.0179645881920821,0.146268829478959,0.721651698028095,0.975144556016222,0.998318436769094
"ASV1020",0.175166096570363,0.340965662018608,0.018098855361144,0.0603360592172058,0.643148448906643,0.980615445084137,0.999296227820889
"ASV1021",0.272100279712975,0.195510582847663,0.0186905486247879,0.170790844342421,0.724370180980482,0.971041921043485,0.997668238926651
"ASV1024",0.266525054668778,0.206710734515724,0.0188212333103834,0.161105514543603,0.722896717466239,0.972555931840843,0.997926991151164
"ASV1031",0.266773528305343,0.216202818857851,0.018517441179295,0.156329455645894,0.730393797173596,0.975374506854494,0.99827612824281
"ASV1032",0.278724241677929,0.185679294845807,0.0186561867338958,0.180864052445786,0.725897627197949,0.969478267154195,0.997382019942038
"ASV1035",0.2872904978403,0.187942487886767,0.0189697855530609,0.186081377729663,0.732362923744782,0.970372152100288,0.997455530909777
"ASV1036",0.287411590919453,0.190224898417892,0.0189050459909923,0.184865174322284,0.734380823457293,0.971185953982299,0.997572216517415
"ASV1038",0.274987961866367,0.206671484819318,0.0187745366367161,0.166983907777706,0.731851821370995,0.973794530394388,0.998027395584031
"ASV1043",0.281990936008394,0.18628160710976,0.0190358922305815,0.183116814592059,0.725614131471969,0.9689416825842,0.997290269227975
"ASV1044",0.287807514177359,0.184641899560135,0.0191176383302398,0.188386014639575,0.729502572998043,0.969073658578862,0.997260849000454
"ASV1045",0.271563070328792,0.187926545816685,0.018281136245877,0.174243070645272,0.723931241539999,0.970227403475756,0.997536824568725
"ASV1054",0.244207055447046,0.223503221756977,0.0177721557663288,0.137662293416593,0.717476864496789,0.975844801600944,0.998446403075835
"ASV1055",0.273410569394294,0.197273266030414,0.0187042383800251,0.170800346319343,0.726459621683485,0.971624214624698,0.99774000984712
"ASV1057",0.268176620416078,0.200805517923724,0.0186826775488578,0.165236859606861,0.723174578407479,0.971812801006405,0.997807082086156
"ASV1058",0.256728198466123,0.192448237927609,0.0177253529288318,0.161023112187803,0.717087414593133,0.970992232276458,0.997742978894181
"ASV1063",0.29977994319058,0.187454380873587,0.0198497824338766,0.196084681904403,0.73534816125376,0.969374118749392,0.997234270908262
"ASV1065",0.27958885342406,0.20017160210381,0.0189201045554708,0.173751130251954,0.731831460902993,0.972538942258044,0.997828899888373
"ASV1066",0.282931401800499,0.189876030703263,0.0188091114209961,0.181724650075211,0.730842932118929,0.970759192675879,0.997542433174109
"ASV1069",0.337054479728581,0.166210821677159,0.0249101843122921,0.241203027162736,0.712679609926752,0.950872605950435,0.993422442745922
"ASV1070",0.261691405569021,0.201931561156426,0.018440352051677,0.160025117713837,0.719562953245163,0.971876704701414,0.997856066148741
"ASV1071",0.29216913484962,0.19202961012028,0.0195675925861117,0.187661518654188,0.733404706874993,0.970379169283722,0.997443234236536
"ASV1074",0.287712445128284,0.175884793172737,0.0189488462123035,0.19318237232999,0.725704605258387,0.966924828636606,0.996913844733599
"ASV1077",0.289029182662772,0.180268844886889,0.0189886956882645,0.19171165813123,0.729341984084117,0.968369738864224,0.997133270843054
"ASV1079",0.271118448351945,0.192860546351994,0.0189644947860956,0.171605391681996,0.719143895012706,0.96937188793703,0.997450336752994
"ASV1081",0.266448033154091,0.187952117776506,0.0182359824600518,0.170499095236332,0.719198218945838,0.969618540333207,0.997491734529192
"ASV1084",0.277698118596615,0.197400391227801,0.0190904531595165,0.173965233639108,0.726887639236412,0.971127232335531,0.997652908788048
"ASV1085",0.259118582705386,0.194700733576985,0.0183824443912772,0.161851206635132,0.713723434190109,0.969868593935712,0.997599435627401
"ASV1087",0.23176076794843,0.218178853196409,0.0177161911367088,0.132026520526187,0.70181005541422,0.973273838545072,0.998228424766255
"ASV1089",0.274560560445699,0.192386951294732,0.0185075954804103,0.17413802441552,0.727056484894626,0.971141231692757,0.997653255587671
"ASV1091",0.26793525303532,0.203529330062149,0.0188284503926708,0.163721532805514,0.7227619619255,0.972001367462778,0.997841540318637
"ASV1093",0.367935567148203,0.148552196673535,0.0356612749273464,0.286060125267898,0.654024919064534,0.899180693240636,0.976786397356639
"ASV1097",0.268769374756667,0.205562432320543,0.018482052655193,0.163109303230881,0.728127434420266,0.97354652768399,0.998026504990897
"ASV1099",0.271484559349086,0.211165848211131,0.018815949449612,0.162231778683644,0.729961544564629,0.974183110797313,0.998105139303021
"ASV1100",0.285614566969403,0.182603317119633,0.0189278705573021,0.187803848790454,0.728071148858033,0.968752217493285,0.997222056576357
"ASV1101",0.275434218164457,0.192730782522232,0.0188721806837988,0.174745626328186,0.724379519070933,0.970256259712138,0.997536221818245
"ASV1107",0.276348091739478,0.190925957735863,0.0188449393126278,0.176365337096884,0.724583383685007,0.969991111659176,0.997488285101286
"ASV1112",0.238672757918566,0.255433781743203,0.0178968588624786,0.120187741362426,0.720023669945177,0.979763266910254,0.998904057583725
"ASV1115",0.30888595170442,0.1768195009552,0.0246415544515379,0.2117813131042,0.695530382895564,0.951034210680359,0.993980736538464
"ASV1116",0.236252699564543,0.227021916096333,0.017676553823773,0.130977350053199,0.710976749603042,0.975698367643199,0.998476297733113
"ASV1120",0.270143384122664,0.207230611235784,0.018765302926356,0.163319600513247,0.72737973723736,0.973311483851392,0.997997936393203
"ASV1121",0.282221234478117,0.197461066895944,0.0189268120238926,0.17710727932841,0.732972863660098,0.972228673751842,0.997765309985682
"ASV1125",0.27340488784817,0.192910552316092,0.0184005873175339,0.172978702108678,0.727292880548223,0.971433099837481,0.997699019991229
"ASV1126",0.270669593435091,0.19724698741313,0.0185171016374276,0.168782511361933,0.72561731398404,0.97178493422924,0.997775637117746
"ASV1127",0.227331217661083,0.233440191762677,0.0175668682621717,0.122625267786163,0.70416893657616,0.975926145971094,0.99855368847301
"ASV1129",0.284960868475846,0.205193112381942,0.0196616068868307,0.175175644566773,0.732177991451016,0.972368632854247,0.997797298756519
"ASV1133",0.257004172295385,0.202721518700312,0.0184207012718175,0.15637192385527,0.71521372931371,0.971450733996578,0.997835666656801
"ASV1134",0.255207408296918,0.202759503025674,0.0178425521462505,0.154881711668822,0.71954679988881,0.972913094294774,0.998015246772065
"ASV1135",0.282576241262486,0.182175954048456,0.0189888608188913,0.185801075731121,0.72422743046276,0.967971795371922,0.997133071857227
"ASV1137",0.280174581914277,0.183556583602929,0.0190531814141127,0.18328053561075,0.722033678000623,0.967811289816679,0.9971348658721
"ASV1138",0.248298121281235,0.199596191552808,0.0177983203263935,0.151645814026891,0.71097455393679,0.971307139556788,0.997857991218445
"ASV1139",0.281732313664552,0.184465052129041,0.0188741085248335,0.183853525236259,0.725930191922098,0.96888923740817,0.997276531773306
"ASV1140",0.268153809130926,0.190080787526889,0.0184053026463465,0.170690479221153,0.720373039374185,0.969920408949339,0.997528416178019
"ASV1141",0.27585486886836,0.201868466831901,0.0186884480432666,0.17009322752846,0.731326013431706,0.973082388463797,0.997921473395014
"ASV1142",0.296135456698117,0.183350015054384,0.0193663259492872,0.19548843872316,0.734215251545296,0.96914050307354,0.997206923532584
"ASV1144",0.318330264631651,0.167734577007433,0.0246701743019791,0.22490130022799,0.69806140199707,0.948509550404606,0.993233001443765
"ASV1147",0.290084940361058,0.178652211423196,0.0190207869994134,0.193443970803684,0.729034136651201,0.967930065702814,0.997055167131167
"ASV1152",0.280859156690703,0.185912299812621,0.0187140768066675,0.182337359229006,0.727545236798337,0.969675291073657,0.997395205318206
"ASV1153",0.253226721469913,0.208411757066459,0.0182367068342017,0.150920062580048,0.715853410644708,0.972757943982849,0.998028055934277
"ASV1154",0.264255670892169,0.205002189772017,0.018577036280302,0.16030532293865,0.722280214483433,0.972550102147064,0.997932442784158
"ASV1160",0.247783140889317,0.229427527506975,0.0181560800346957,0.137363030437339,0.719405313249786,0.976348522589072,0.998497729698079
"ASV1165",0.300764784199918,0.182375567319213,0.0197128358028115,0.199729470251087,0.734632467723545,0.968461360236634,0.997072678179867
"ASV1166",0.31352500889845,0.162476794553665,0.0242834799624058,0.224112386321097,0.692450775148278,0.946092158116176,0.992743149534402
"ASV1167",0.286155027839284,0.183455155986324,0.0191411781881371,0.187830026731238,0.726969857688053,0.96840886494123,0.99717453497542
"ASV1170",0.25683950732628,0.213097970953032,0.0181449873721125,0.151038339516946,0.722764727532276,0.974491767409703,0.998216891510679
"ASV1174",0.24236260854377,0.20980874393093,0.0175726437384907,0.142702362311607,0.711889850036042,0.973459509628947,0.998166675212955
"ASV1175",0.275874700387663,0.189591071713165,0.0190704027756823,0.176840348917272,0.721073114798949,0.968855702711128,0.997335785416447
"ASV1177",0.271434362557507,0.202370421041364,0.0186196954898265,0.166685179671061,0.727879592157981,0.972803309351326,0.997913715815796
"ASV1179",0.287506293436028,0.186338661587807,0.0190349429448066,0.187170082752036,0.731014898260686,0.969765183503755,0.997365284373231
"ASV1182",0.290590061014412,0.188631745307161,0.0193291281181076,0.18830454716549,0.732360849543583,0.96994854956284,0.997380190602007
"ASV1183",0.295413197779637,0.170144784295914,0.0190900265746123,0.202470471597711,0.72785926112192,0.965726278257657,0.996642564189084
"ASV1185",0.269499176619606,0.201442893356774,0.0186562188098177,0.165824461659697,0.725105278216875,0.972222852801104,0.997851456302475
"ASV1188",0.265732793158191,0.206530880879531,0.0183598063234088,0.160459601481764,0.726767579085634,0.973696054859829,0.998062614421297
"ASV1191",0.279619458323059,0.201246447584186,0.0188789523286566,0.173176467168968,0.732794212303499,0.972905911234693,0.997877631107517
"ASV1192",0.241998351439209,0.223670632274959,0.0180009791032432,0.136249644616615,0.712583948331773,0.974979690594806,0.99836991326096
"ASV1194",0.275343855716324,0.206468280021332,0.0186080749484408,0.167268395929515,0.733786178172224,0.974242826232227,0.998077063316119
"ASV1196",0.270194349811821,0.200057831022048,0.0183676392782203,0.166912490553447,0.728104048288975,0.972820009512056,0.997913985012009
"ASV1200",0.26349778587816,0.2100428876648,0.0183222477966705,0.157132468361398,0.726464762012175,0.974250159035685,0.99814815594573
"ASV1206",0.27162832702419,0.193090739676018,0.0189566334798073,0.171847038678275,0.719870361554641,0.969534772994683,0.997469089800625
"ASV1208",0.311735568098186,0.176645564472278,0.0248399430108568,0.214221845751108,0.696618068425399,0.950834690304539,0.993898249152205
"ASV1215",0.291688606203744,0.182087129089999,0.0192004077096958,0.192781960883329,0.730887909008551,0.968638129172296,0.997161011334461
"ASV1217",0.275066424497824,0.19877889454155,0.0187006942462184,0.171179750233038,0.728906940870056,0.972225163079358,0.997810368558067
"ASV1219",0.281633907177592,0.176474059467826,0.0189302833672625,0.188235457200628,0.720298494449027,0.966216067197926,0.996861483486167
"ASV1221",0.27329545777507,0.203721452440149,0.0189173436050292,0.167410829592092,0.727364632022761,0.972526483112601,0.997875425553362
"ASV1222",0.277219765869826,0.192661709244138,0.0187958673296672,0.176040414304859,0.726895592877504,0.970723748359841,0.997584912704739
"ASV1224",0.29533177020754,0.178410714950216,0.01954674193561,0.197823919671127,0.728713110275125,0.966951023136779,0.996871946053003
"ASV1226",0.272446921701867,0.201727224433858,0.0190369502773958,0.167912242878975,0.724345968536232,0.971605146047516,0.997760723261676
"ASV1228",0.27264872795883,0.201137135647788,0.0188333045499259,0.168277492624563,0.726319511631707,0.972075848760792,0.997814788548126
"ASV1229",0.269843844796076,0.202747542112504,0.0185322108638134,0.165336148937823,0.727362247054442,0.972922720109965,0.997937843450875
"ASV1232",0.252631730621249,0.197118123336841,0.0179649400099263,0.155922730769117,0.712573730693149,0.970821698869355,0.997765538354039
"ASV1233",0.266111687770968,0.186188461092953,0.0181211092174659,0.171127390099287,0.719051743659079,0.969444657612368,0.997463941465339
"ASV1238",0.267987355926647,0.19403026471567,0.018663834199384,0.168616448541922,0.71967109936017,0.9701459532299,0.997574820256211
"ASV1240",0.242482437008578,0.218409444400524,0.0177696768840667,0.138882601329528,0.713566854320951,0.974670847273902,0.998320396724712
"ASV1241",0.280620687449219,0.191211160980616,0.0186932224258379,0.179251531236209,0.730495492304131,0.971131267470798,0.997610472322754
"ASV1245",0.252186480569247,0.214639518124585,0.0179814437230934,0.147117906228893,0.720249602651115,0.974637331209262,0.998259557784011
"ASV1248",0.286341828680669,0.200911629944432,0.0192832521489826,0.178337161939191,0.735125700217676,0.97259457879484,0.997801253792385
"ASV1250",0.240590434777341,0.216033119755208,0.0179084087504484,0.138787344553039,0.708906798707094,0.973546567359542,0.998205152739793
